file_name,relative_path,full_path,branch,attack_family,attack_subtype,size_bytes,size_readable,sample_rows_read,columns,numeric_columns,categorical_columns,label_column_detected,missing_values_sample,missing_ratio_sample,duplicate_rows_sample,read_status,error
DDoS-SynonymousIP_Flood9.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood9.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood9.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood9,162673015,155.14 MB,30000,135,119,16,port_class_dst,659633,0.16287234567901235,0,success,
DDoS-TCP_Flood.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood.csv,Packet-Based,DDoS,DDoS-TCP-Flood,55884538,53.30 MB,30000,135,119,16,port_class_dst,656938,0.16220691358024691,0,success,
DDoS-TCP_Flood1.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood1.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood1.csv,Packet-Based,DDoS,DDoS-TCP-Flood1,54746171,52.21 MB,30000,135,119,16,port_class_dst,656209,0.1620269135802469,0,success,
DDoS-TCP_Flood10.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood10.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood10.csv,Packet-Based,DDoS,DDoS-TCP-Flood10,63827780,60.87 MB,30000,135,119,16,port_class_dst,560213,0.1383241975308642,0,success,
DDoS-TCP_Flood11.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood11.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood11.csv,Packet-Based,DDoS,DDoS-TCP-Flood11,55655541,53.08 MB,30000,135,119,16,port_class_dst,658753,0.16265506172839506,0,success,
DDoS-TCP_Flood12.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood12.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood12.csv,Packet-Based,DDoS,DDoS-TCP-Flood12,55948568,53.36 MB,30000,135,119,16,port_class_dst,655845,0.16193703703703705,0,success,
DDoS-TCP_Flood13.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood13.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood13.csv,Packet-Based,DDoS,DDoS-TCP-Flood13,60642400,57.83 MB,30000,135,119,16,port_class_dst,657991,0.16246691358024692,0,success,
DDoS-TCP_Flood14.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood14.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood14.csv,Packet-Based,DDoS,DDoS-TCP-Flood14,54509168,51.98 MB,30000,135,119,16,port_class_dst,656278,0.16204395061728394,0,success,
DDoS-TCP_Flood15.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood15.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood15.csv,Packet-Based,DDoS,DDoS-TCP-Flood15,56368919,53.76 MB,30000,135,119,16,port_class_dst,656333,0.16205753086419752,0,success,
DDoS-TCP_Flood16.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood16.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood16.csv,Packet-Based,DDoS,DDoS-TCP-Flood16,56401377,53.79 MB,30000,135,119,16,port_class_dst,656132,0.1620079012345679,0,success,
DDoS-TCP_Flood17.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood17.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood17.csv,Packet-Based,DDoS,DDoS-TCP-Flood17,61220347,58.38 MB,30000,135,119,16,port_class_dst,655817,0.16193012345679011,0,success,
DDoS-TCP_Flood2.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood2.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood2.csv,Packet-Based,DDoS,DDoS-TCP-Flood2,55891435,53.30 MB,30000,135,119,16,port_class_dst,657828,0.16242666666666666,0,success,
DDoS-TCP_Flood3.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood3.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood3.csv,Packet-Based,DDoS,DDoS-TCP-Flood3,59952904,57.18 MB,30000,135,119,16,port_class_dst,657962,0.16245975308641974,0,success,
DDoS-TCP_Flood4.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood4.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood4.csv,Packet-Based,DDoS,DDoS-TCP-Flood4,56671861,54.05 MB,30000,135,119,16,port_class_dst,657155,0.16226049382716048,0,success,
DDoS-TCP_Flood5.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood5.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood5.csv,Packet-Based,DDoS,DDoS-TCP-Flood5,67210240,64.10 MB,30000,135,119,16,port_class_dst,656219,0.16202938271604939,0,success,
DDoS-TCP_Flood6.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood6.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood6.csv,Packet-Based,DDoS,DDoS-TCP-Flood6,56530431,53.91 MB,30000,135,119,16,port_class_dst,657774,0.16241333333333333,0,success,
DDoS-TCP_Flood7.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood7.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood7.csv,Packet-Based,DDoS,DDoS-TCP-Flood7,54989380,52.44 MB,30000,135,119,16,port_class_dst,658828,0.16267358024691358,0,success,
DDoS-TCP_Flood8.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood8.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood8.csv,Packet-Based,DDoS,DDoS-TCP-Flood8,55578433,53.00 MB,30000,135,119,16,port_class_dst,658408,0.16256987654320987,0,success,
DDoS-TCP_Flood9.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood9.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-TCP_Flood\DDoS-TCP_Flood9.csv,Packet-Based,DDoS,DDoS-TCP-Flood9,59554880,56.80 MB,30000,135,119,16,port_class_dst,658517,0.1625967901234568,0,success,
DDoS-UDP_Flood.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood.csv,Packet-Based,DDoS,DDoS-UDP-Flood,92018846,87.76 MB,30000,135,119,16,port_class_dst,44263,0.010929135802469136,0,success,
DDoS-UDP_Flood1.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood1.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood1.csv,Packet-Based,DDoS,DDoS-UDP-Flood1,90831509,86.62 MB,30000,135,119,16,port_class_dst,37058,0.009150123456790123,0,success,
DDoS-UDP_Flood10.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood10.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood10.csv,Packet-Based,DDoS,DDoS-UDP-Flood10,269443994,256.96 MB,30000,135,119,16,port_class_dst,32532,0.008032592592592593,0,success,
DDoS-UDP_Flood11.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood11.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood11.csv,Packet-Based,DDoS,DDoS-UDP-Flood11,292639908,279.08 MB,30000,135,119,16,port_class_dst,32826,0.008105185185185186,0,success,
DDoS-UDP_Flood12.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood12.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood12.csv,Packet-Based,DDoS,DDoS-UDP-Flood12,306413263,292.22 MB,30000,135,119,16,port_class_dst,32533,0.00803283950617284,0,success,
DDoS-UDP_Flood13.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood13.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood13.csv,Packet-Based,DDoS,DDoS-UDP-Flood13,292862973,279.30 MB,30000,135,119,16,port_class_dst,33018,0.008152592592592593,0,success,
DDoS-UDP_Flood14.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood14.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood14.csv,Packet-Based,DDoS,DDoS-UDP-Flood14,312922575,298.43 MB,30000,135,119,16,port_class_dst,31927,0.00788320987654321,0,success,
DDoS-UDP_Flood15.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood15.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood15.csv,Packet-Based,DDoS,DDoS-UDP-Flood15,283843876,270.69 MB,30000,135,119,16,port_class_dst,33400,0.008246913580246913,0,success,
DDoS-UDP_Flood16.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood16.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood16.csv,Packet-Based,DDoS,DDoS-UDP-Flood16,47038806,44.86 MB,30000,135,119,16,port_class_dst,37040,0.009145679012345679,0,success,
DDoS-UDP_Flood17.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood17.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood17.csv,Packet-Based,DDoS,DDoS-UDP-Flood17,84425004,80.51 MB,30000,135,119,16,port_class_dst,36596,0.009036049382716049,0,success,
DDoS-UDP_Flood18.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood18.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood18.csv,Packet-Based,DDoS,DDoS-UDP-Flood18,85217938,81.27 MB,30000,135,119,16,port_class_dst,35907,0.008865925925925926,0,success,
DDoS-UDP_Flood19.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood19.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood19.csv,Packet-Based,DDoS,DDoS-UDP-Flood19,91973012,87.71 MB,30000,135,119,16,port_class_dst,38689,0.00955283950617284,0,success,
DDoS-UDP_Flood2.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood2.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood2.csv,Packet-Based,DDoS,DDoS-UDP-Flood2,91102128,86.88 MB,30000,135,119,16,port_class_dst,37225,0.009191358024691358,0,success,
DDoS-UDP_Flood20.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood20.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood20.csv,Packet-Based,DDoS,DDoS-UDP-Flood20,153526416,146.41 MB,30000,135,119,16,port_class_dst,36020,0.008893827160493827,0,success,
DDoS-UDP_Flood3.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood3.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood3.csv,Packet-Based,DDoS,DDoS-UDP-Flood3,302175057,288.18 MB,30000,135,119,16,port_class_dst,33687,0.008317777777777778,0,success,
DDoS-UDP_Flood4.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood4.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood4.csv,Packet-Based,DDoS,DDoS-UDP-Flood4,291039497,277.56 MB,30000,135,119,16,port_class_dst,32222,0.00795604938271605,0,success,
DDoS-UDP_Flood5.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood5.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood5.csv,Packet-Based,DDoS,DDoS-UDP-Flood5,290102104,276.66 MB,30000,135,119,16,port_class_dst,31683,0.007822962962962962,0,success,
DDoS-UDP_Flood6.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood6.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood6.csv,Packet-Based,DDoS,DDoS-UDP-Flood6,309343829,295.01 MB,30000,135,119,16,port_class_dst,33461,0.008261975308641976,0,success,
DDoS-UDP_Flood7.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood7.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood7.csv,Packet-Based,DDoS,DDoS-UDP-Flood7,241501854,230.31 MB,30000,135,119,16,port_class_dst,33728,0.008327901234567902,0,success,
DDoS-UDP_Flood8.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood8.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood8.csv,Packet-Based,DDoS,DDoS-UDP-Flood8,268615836,256.17 MB,30000,135,119,16,port_class_dst,33036,0.008157037037037037,0,success,
DDoS-UDP_Flood9.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood9.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Flood\DDoS-UDP_Flood9.csv,Packet-Based,DDoS,DDoS-UDP-Flood9,263070765,250.88 MB,30000,135,119,16,port_class_dst,32615,0.008053086419753086,0,success,
DDoS-UDP_Fragmentation.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation,403788636,385.08 MB,30000,135,119,16,port_class_dst,39198,0.009678518518518519,0,success,
DDoS-UDP_Fragmentation1.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation1.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation1.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation1,429606338,409.70 MB,30000,135,119,16,port_class_dst,45137,0.011144938271604938,0,success,
DDoS-UDP_Fragmentation10.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation10.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation10.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation10,417727715,398.38 MB,30000,135,119,16,port_class_dst,39477,0.009747407407407408,0,success,
DDoS-UDP_Fragmentation11.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation11.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation11.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation11,411052258,392.01 MB,30000,135,120,15,port_class_dst,42887,0.010589382716049383,0,success,
DDoS-UDP_Fragmentation12.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation12.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation12.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation12,401868630,383.25 MB,30000,135,119,16,port_class_dst,58403,0.014420493827160494,0,success,
DDoS-UDP_Fragmentation2.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation2.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation2.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation2,416698922,397.40 MB,30000,135,119,16,port_class_dst,37855,0.009346913580246913,0,success,
DDoS-UDP_Fragmentation3.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation3.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation3.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation3,412852189,393.73 MB,30000,135,120,15,port_class_dst,39776,0.009821234567901235,0,success,
DDoS-UDP_Fragmentation4.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation4.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation4.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation4,404967111,386.21 MB,30000,135,119,16,port_class_dst,47627,0.011759753086419753,0,success,
DDoS-UDP_Fragmentation5.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation5.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation5.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation5,406887579,388.04 MB,30000,135,119,16,port_class_dst,41577,0.010265925925925927,0,success,
DDoS-UDP_Fragmentation6.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation6.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation6.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation6,406109412,387.30 MB,30000,135,119,16,port_class_dst,34829,0.008599753086419753,0,success,
DDoS-UDP_Fragmentation7.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation7.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation7,401615532,383.01 MB,30000,135,119,16,port_class_dst,40706,0.010050864197530865,0,success,
DDoS-UDP_Fragmentation8.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation8.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation8,408302632,389.39 MB,30000,135,119,16,port_class_dst,36724,0.009067654320987655,0,success,
DDoS-UDP_Fragmentation9.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation9.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-UDP_Fragmentation\DDoS-UDP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-UDP-Fragmentation9,417527097,398.18 MB,30000,135,119,16,port_class_dst,42105,0.010396296296296296,0,success,
